=== Iteracao 1 ===
=Posição Animal  ===

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 0 0 3 3 3 0 
3 3 0 4 0 1 0 3 3 3 
3 3 3 3 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 22 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 3 * * * 3 3 0 
3 3 0 4 * 1 * * 3 3 
3 3 3 3 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 0 0 3 3 3 0 
3 3 0 4 0 1 0 3 3 3 
3 3 3 3 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 23 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 3 * * * 3 3 0 
3 3 0 4 * 1 * * 3 3 
3 3 3 3 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 0 0 3 3 3 0 
3 3 0 4 0 1 0 3 3 3 
3 3 3 3 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 24 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 3 * * * 3 3 0 
3 3 0 * * 1 * * 3 3 
3 3 3 3 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 0 0 3 3 3 0 
3 3 0 4 0 1 0 3 3 3 
3 3 3 3 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 25 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 1 * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
3 3 3 1 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 26 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 1 * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
3 3 3 1 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 27 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 1 * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
3 3 3 1 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 28 ===
=Posição Animal  ===
3 4 3 3 3 * 3 3 3 3 
3 3 3 * * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
3 3 3 1 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 29 ===
=Posição Animal  ===
3 4 3 * 3 * 3 3 3 3 
3 3 3 * * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
3 3 3 1 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 30 ===
=Posição Animal  ===
3 4 * * 3 * 3 3 3 3 
3 3 3 * * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
3 3 3 1 3 3 3 3 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=== Iteracao 31 ===
=Posição Animal  ===
3 * * * 3 * 3 3 3 3 
3 3 3 * * * * 3 3 0 
3 3 1 * * 1 * * 3 3 
3 3 3 1 3 3 3 * 3 3 
3 3 3 4 3 4 3 3 3 3 
3 4 3 3 3 0 3 3 3 3 
3 3 3 3 3 3 0 3 3 3 
3 3 3 3 3 3 3 3 4 3 
3 3 3 3 3 4 3 0 4 3 
3 3 3 3 0 4 3 3 3 3 

=Posição Fogo  ===
3 4 3 3 3 0 3 3 3 3 
3 3 3 1 0 0 3 3 3 0 
3 3 1 0 1 1 0 3 3 3 
